age,educ,black,hisp,marr,nodegree,re74,re75,re78,treat,source
16,10,0,0,0,1,272.338,2307.73,134.473,0,CPS
29,12,0,0,0,0,0,3018.48,6945.31,0,CPS
26,12,0,0,1,0,18991.2,15498.8,19043.5,0,CPS
42,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
49,8,0,0,1,1,15372.4,25243.6,25239.6,0,CPS
47,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
35,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
45,12,0,0,1,0,20817.2,5992.21,0,0,CPS
20,12,0,0,1,0,11116.9,12808,23992.4,0,CPS
40,12,0,0,1,0,19132.2,16578.4,25564.7,0,CPS
18,10,0,0,0,1,0,0,13513.8,0,CPS
27,12,0,0,1,0,24847.4,25243.6,4759.76,0,CPS
37,12,0,0,1,0,10180.3,0,3245.09,0,CPS
28,14,0,0,1,0,24490.8,25243.6,25564.7,0,CPS
47,16,0,1,1,0,25398,24629.5,21731.4,0,CPS
40,10,0,0,1,1,1543.9,1342.74,0,0,CPS
34,13,0,0,1,0,3544.31,5840.03,7957.56,0,CPS
29,12,1,0,1,0,18301.5,18880.7,22161.5,0,CPS
32,12,0,1,1,0,25021.8,22844.5,25564.7,0,CPS
32,16,1,0,0,0,0,0,0,0,CPS
53,12,0,0,0,0,0,0,0,0,CPS
42,12,0,0,1,0,12747,4287.82,6315.8,0,CPS
28,15,0,0,1,0,15979.8,0,7520.15,0,CPS
22,12,0,0,0,0,17024.1,20882.3,25564.7,0,CPS
31,16,0,0,1,0,25466.6,17065.3,19510.4,0,CPS
30,14,0,0,1,0,21569.6,21512.5,18693.2,0,CPS
23,9,0,0,0,1,17292.5,2196.73,9136.78,0,CPS
19,9,1,0,0,1,1761.38,3485.76,1179.23,0,CPS
53,12,0,0,1,0,25862.3,20663.9,25564.7,0,CPS
19,12,0,0,0,0,6152.1,5940.29,13488.7,0,CPS
24,10,0,0,1,1,20478.3,13497.2,21263,0,CPS
28,14,0,0,0,0,12006.4,14483.7,25564.7,0,CPS
23,12,1,0,0,0,4028.25,0,91.619,0,CPS
29,12,0,1,0,0,9333.95,6994.79,12194.2,0,CPS
29,16,0,0,1,0,10897.4,15264.3,8253.1,0,CPS
43,14,0,0,0,0,16330.5,6967.94,428.541,0,CPS
23,17,0,0,0,0,15705.5,5986.84,13315.8,0,CPS
23,15,0,0,0,0,20266.7,19899.4,22152.6,0,CPS
42,9,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
18,10,0,0,0,1,617.169,1901.32,5918.29,0,CPS
25,18,0,0,1,0,538.798,7324.21,18213,0,CPS
24,17,0,0,1,0,0,0,24715,0,CPS
45,16,0,0,1,0,25862.3,24946.3,25564.7,0,CPS
18,12,0,0,0,0,5299.82,6796.06,1256.07,0,CPS
51,7,1,0,1,1,22474.8,15278.6,19268.1,0,CPS
52,12,1,0,1,0,2690.07,1258.6,8158.53,0,CPS
17,10,0,0,0,1,0,0,0,0,CPS
31,12,0,0,1,0,16702.8,15903.4,25564.7,0,CPS
52,11,0,0,1,1,18089.9,7778.95,0,0,CPS
18,12,0,0,0,0,2547.05,5702.18,19183.8,0,CPS
43,12,0,0,1,0,0,0,0,0,CPS
18,11,0,0,0,1,4768.85,5635.94,23031.8,0,CPS
22,12,0,0,0,0,8730.49,5834.66,11044.5,0,CPS
50,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
18,12,0,0,0,0,4208.5,9547.79,23563.8,0,CPS
46,12,0,0,1,0,16307,17154.9,25564.7,0,CPS
43,12,0,0,0,0,23013.6,5023.65,25564.7,0,CPS
22,15,0,0,0,0,11859.4,10756.3,24805.1,0,CPS
27,12,0,0,1,0,22815.7,18103.7,19683.3,0,CPS
26,17,0,0,1,0,21716.5,17967.7,12749.8,0,CPS
42,10,0,0,0,1,20540.9,10548.6,0,0,CPS
21,12,0,0,1,0,13893.2,14813.1,25564.7,0,CPS
25,12,0,0,0,0,11193.3,11137.6,21517.2,0,CPS
17,11,0,0,0,1,0,0,4100.69,0,CPS
42,11,0,0,1,1,530.961,3546.63,308.845,0,CPS
27,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
26,17,0,0,1,0,12547.1,19215.5,24379.5,0,CPS
35,14,0,0,1,0,24003,17872.8,25564.7,0,CPS
29,14,0,0,1,0,17241.6,24241,25564.7,0,CPS
29,18,0,0,1,0,10329.2,3580.65,678.276,0,CPS
34,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
43,11,0,0,1,1,24355.7,22975.2,23191.4,0,CPS
40,11,0,0,0,1,1298.99,3564.53,8702.33,0,CPS
20,11,0,0,1,1,4226.14,12831.2,466.962,0,CPS
31,12,0,0,1,0,18383.8,17946.2,16553.5,0,CPS
54,13,0,0,1,0,25862.3,25243.6,0,0,CPS
23,16,0,0,1,0,25862.3,25243.6,15471.8,0,CPS
33,12,0,0,1,0,25862.3,23478.3,22693.4,0,CPS
54,9,0,0,1,1,20930.8,25243.6,21836.4,0,CPS
27,9,0,0,1,1,23144.8,22968.1,25564.7,0,CPS
21,12,0,0,0,0,17314,3295.98,15646.2,0,CPS
19,9,0,0,1,1,12296.4,12650.4,14829,0,CPS
27,14,1,0,1,0,17752.9,18162.8,21229,0,CPS
26,18,0,0,1,0,17437.5,1869.1,16574.2,0,CPS
27,11,0,0,1,1,17204.3,15620.6,13802,0,CPS
24,12,0,0,1,0,11385.3,13724.6,15080.2,0,CPS
40,11,1,0,1,1,25803.5,21858.1,25564.7,0,CPS
49,12,0,0,1,0,25862.3,22534.8,21319.2,0,CPS
26,17,0,0,1,0,0,8262.34,19206,0,CPS
23,14,0,0,1,0,12235.6,5732.61,15402.3,0,CPS
39,12,0,0,1,0,0,0,0,0,CPS
32,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
39,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
35,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
23,10,0,0,1,1,8944.05,8647.26,18062.2,0,CPS
36,12,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
31,11,0,0,1,1,0,0,1029.97,0,CPS
45,12,0,0,1,0,18656.1,12621.8,24024.9,0,CPS
36,15,0,0,1,0,0,0,1658.01,0,CPS
31,12,0,0,1,0,16083.6,15318,16705.7,0,CPS
28,12,0,0,1,0,13109.5,12958.3,25564.7,0,CPS
38,7,0,0,1,1,22225.9,16447.7,22192.5,0,CPS
19,11,0,0,0,1,2270.79,5168.66,5810.42,0,CPS
43,9,0,0,1,1,15382.2,14021.8,13751.7,0,CPS
37,12,0,0,1,0,21214.9,22531.2,24143.1,0,CPS
45,9,0,0,1,1,0,0,0,0,CPS
50,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
20,12,0,0,0,0,15893.6,15335.9,13117.8,0,CPS
31,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
33,14,0,0,1,0,25311.8,25243.6,25564.7,0,CPS
22,12,0,0,0,0,7406.03,12924.3,375.342,0,CPS
19,12,0,0,1,0,2325.65,7034.18,22712.7,0,CPS
25,14,1,0,1,0,2080.74,0,50.2427,0,CPS
47,12,0,0,1,0,0,0,0,0,CPS
18,12,0,0,0,0,0,640.935,2608.19,0,CPS
31,12,0,0,1,0,22911.7,21850.9,25564.7,0,CPS
43,11,0,0,1,1,15260.7,15464.8,15341.8,0,CPS
36,10,0,0,1,1,15419.4,5512.4,17781.5,0,CPS
52,8,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
33,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
37,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
17,11,0,0,0,1,52.9002,1267.55,12501.6,0,CPS
38,7,0,0,0,1,18086,23283.2,25564.7,0,CPS
19,11,0,0,0,1,2282.55,2339.95,9043.69,0,CPS
53,12,0,0,1,0,0,0,0,0,CPS
41,12,0,0,0,0,22133.8,20504.6,24531.7,0,CPS
41,12,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
23,12,0,0,1,0,17805.8,15205.2,22858.9,0,CPS
20,12,0,0,1,0,12660.8,5682.48,24558.3,0,CPS
28,16,0,0,1,0,21710.6,22527.6,25564.7,0,CPS
48,10,0,0,1,1,9202.68,17650.8,23433.8,0,CPS
21,12,0,0,0,0,7035.73,2746.35,8637.31,0,CPS
52,8,0,0,0,1,13573.8,13837.4,2652.52,0,CPS
50,8,0,0,1,1,25862.3,25243.6,23902.2,0,CPS
17,11,0,0,0,1,501.572,2305.94,16891.9,0,CPS
37,10,0,0,0,1,24798.4,25243.6,24072.2,0,CPS
29,12,0,0,0,0,11689,10960.3,15802.8,0,CPS
41,9,0,0,1,1,405.568,3716.71,8290.05,0,CPS
27,12,0,0,1,0,22153.4,22923.3,19243,0,CPS
51,9,0,0,0,1,25509.7,25243.6,25564.7,0,CPS
18,9,0,0,0,1,0,0,7889.58,0,CPS
33,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
43,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
34,12,0,0,1,0,25797.7,25243.6,25564.7,0,CPS
29,15,0,0,1,0,0,0,1588.56,0,CPS
20,12,0,0,0,0,3324.88,9490.5,15092,0,CPS
53,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
30,18,0,0,1,0,8360.19,8620.4,8668.34,0,CPS
36,12,0,0,1,0,22621.7,22577.8,23210.7,0,CPS
28,12,0,0,1,0,24191.1,22327.1,24019,0,CPS
29,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
52,12,0,0,1,0,25862.3,21093.6,23333.3,0,CPS
42,12,0,0,1,0,12284.6,6291.19,11010.5,0,CPS
39,12,0,0,0,0,4719.87,4817.76,152.206,0,CPS
42,12,0,0,1,0,20838.8,20907.4,22290,0,CPS
19,12,0,0,0,0,2047.43,5501.66,17781.5,0,CPS
43,13,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
20,13,0,0,0,0,2366.79,3317.47,4793.75,0,CPS
18,11,0,0,0,1,1310.75,1455.53,2157.48,0,CPS
17,10,0,0,0,1,466.306,537.097,4306.1,0,CPS
26,14,0,0,1,0,25862.3,22021,20033.5,0,CPS
36,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
30,12,0,0,1,0,25862.3,24475.5,25564.7,0,CPS
38,12,0,0,1,0,11598.9,14202.6,13750.2,0,CPS
50,12,0,0,1,0,25713.4,25243.6,25564.7,0,CPS
25,12,0,0,0,0,11357.9,17355.4,25564.7,0,CPS
16,9,0,0,0,1,0,0,15328.5,0,CPS
28,13,0,0,1,0,20693.8,25243.6,25564.7,0,CPS
19,11,0,0,1,1,14008.8,8378.71,25564.7,0,CPS
41,12,0,0,1,0,18201.6,12186.7,25564.7,0,CPS
45,12,0,0,0,0,10558.5,15019,6852.22,0,CPS
22,12,0,0,1,0,14085.2,17233.7,22278.2,0,CPS
24,12,0,0,0,0,10442.9,4830.29,2197.38,0,CPS
23,12,0,0,0,0,11169.8,3560.95,3920.41,0,CPS
21,15,0,0,0,0,2433.41,3045.34,15612.2,0,CPS
21,14,0,0,0,0,80.3299,1890.58,6389.69,0,CPS
20,14,0,0,0,0,1201.03,4572.48,15542.7,0,CPS
21,14,0,0,0,0,2737.1,3521.56,16028.9,0,CPS
19,13,0,0,0,0,1524.31,3654.05,3341.14,0,CPS
19,12,0,0,1,0,3951.84,11109,15863.4,0,CPS
23,12,0,0,0,0,3221.03,932.758,0,0,CPS
24,12,0,0,0,0,25862.3,10151.1,7623.59,0,CPS
23,16,0,0,0,0,9960.91,1981.89,19407,0,CPS
28,12,0,0,0,0,25862.3,25243.6,0,0,CPS
31,12,0,0,1,0,25654.6,25243.6,25564.7,0,CPS
53,9,0,0,1,1,25862.3,17169.2,18220.4,0,CPS
33,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
24,10,0,0,1,1,9717.96,10903.1,0,0,CPS
22,12,0,0,1,0,2876.2,10672.1,18337.1,0,CPS
31,18,0,0,1,0,18838.3,19183.3,22248.7,0,CPS
27,18,0,0,1,0,20235.3,25243.6,25564.7,0,CPS
18,12,0,0,0,0,5964.01,9710.71,20584.7,0,CPS
38,10,0,0,1,1,24900.3,18961.3,25564.7,0,CPS
33,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
28,12,0,0,1,0,19312.5,18067.9,19148.4,0,CPS
48,12,0,0,1,0,5423.25,5696.81,2136.79,0,CPS
27,12,0,0,1,0,19289,17128,19350.8,0,CPS
30,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
38,12,0,0,1,0,22274.9,12430.2,25564.7,0,CPS
26,14,0,0,1,0,5732.81,2311.31,0,0,CPS
51,9,0,0,1,1,21461.8,21100.7,25564.7,0,CPS
51,12,0,0,1,0,10488,7247.23,9489.96,0,CPS
27,16,0,0,1,0,0,8364.39,15106.8,0,CPS
44,10,1,0,1,1,25862.3,25243.6,25564.7,0,CPS
24,12,0,0,1,0,19277.2,17520.1,23800.3,0,CPS
26,12,0,0,0,0,19042.1,17117.3,16996.8,0,CPS
49,12,0,0,1,0,22508.1,25243.6,10468.2,0,CPS
23,15,0,0,0,0,0,0,7805.35,0,CPS
33,12,0,0,1,0,15135.3,22490,21598.4,0,CPS
43,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
33,14,0,0,1,0,15674.1,15575.8,23147.1,0,CPS
16,10,0,0,0,1,0,234.532,8245.71,0,CPS
39,12,0,0,0,0,8338.64,8792.27,9507.69,0,CPS
33,12,0,0,1,0,23084.1,21577,25564.7,0,CPS
54,12,0,0,1,0,0,0,0,0,CPS
31,6,0,0,1,1,7296.31,11937.9,12540,0,CPS
24,8,0,0,1,1,525.083,504.871,13782.8,0,CPS
26,12,0,0,1,0,11279.5,17657.9,24613,0,CPS
26,12,0,0,1,0,17441.4,12483.9,23379.1,0,CPS
36,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
40,13,1,0,1,0,21597,21886.7,25564.7,0,CPS
18,12,1,0,0,0,186.13,0,3293.85,0,CPS
43,11,0,0,0,1,20141.3,24369.9,19176.5,0,CPS
20,12,0,0,0,0,7929.15,11160.9,14195,0,CPS
46,12,0,0,1,0,13546.4,2866.31,4765.67,0,CPS
27,16,0,0,0,0,25862.3,25243.6,25564.7,0,CPS
36,12,0,0,1,0,25435.2,24633.1,25564.7,0,CPS
31,12,0,0,1,0,24008.9,21793.6,25564.7,0,CPS
44,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
17,11,0,0,0,1,0,1955.03,4771.58,0,CPS
16,10,0,0,0,1,0,1194.15,969.389,0,CPS
25,12,0,0,1,0,21095.4,14664.5,17098.8,0,CPS
33,12,0,0,1,0,17314,13602.9,19566.6,0,CPS
32,14,0,0,1,0,25854.5,25243.6,24589.4,0,CPS
27,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
28,18,0,0,1,0,20766.3,21653.9,25564.7,0,CPS
28,12,0,0,1,0,17090.7,18642.6,25564.7,0,CPS
33,16,0,0,1,0,20376.4,20633.5,18152.4,0,CPS
36,12,0,0,0,0,20621.3,22640.4,22829.4,0,CPS
24,14,0,0,1,0,20903.4,23843.5,20466.5,0,CPS
32,16,0,0,1,0,21726.3,24790.6,25564.7,0,CPS
22,14,0,0,0,0,15066.8,17976.6,24737.1,0,CPS
33,12,0,0,0,0,11769.3,21675.4,25564.7,0,CPS
47,7,1,0,1,1,20540.9,16492.4,20714.8,0,CPS
31,15,1,0,1,0,23182,25243.6,23874.2,0,CPS
41,16,0,0,1,0,4951.07,5510.61,5841.45,0,CPS
34,18,0,0,1,0,16843.8,18388.4,19288.8,0,CPS
44,12,0,0,1,0,182.212,0,0,0,CPS
26,12,0,0,0,0,25862.3,22722.8,25564.7,0,CPS
31,10,0,0,0,1,25862.3,25243.6,23218,0,CPS
38,18,0,0,1,0,0,0,0,0,CPS
26,14,0,0,1,0,13877.5,17742.1,20153.2,0,CPS
31,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
50,12,0,0,1,0,25862.3,13291.3,12247.4,0,CPS
21,12,0,0,1,0,3607.01,12618.2,16507.7,0,CPS
21,9,0,0,1,1,9175.25,9506.61,8415.65,0,CPS
52,8,0,0,1,1,4692.44,0,0,0,CPS
19,12,0,0,0,0,0,4554.58,16175.2,0,CPS
31,12,0,0,1,0,0,0,5624.23,0,CPS
24,11,0,0,1,1,948.285,8751.1,8866.36,0,CPS
35,8,0,0,1,1,11724.2,11905.7,12980.3,0,CPS
38,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
20,12,0,0,0,0,826.811,2920.02,13104.5,0,CPS
49,12,0,0,0,0,22114.2,22860.6,24809.6,0,CPS
51,12,0,0,1,0,22175,19024,15861.9,0,CPS
19,12,0,0,0,0,4335.86,6651.05,25564.7,0,CPS
24,16,0,0,1,0,20987.7,20558.3,21768.4,0,CPS
39,8,0,0,1,1,25862.3,25243.6,22932.8,0,CPS
17,9,0,0,0,1,0,324.048,5412.91,0,CPS
40,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
17,10,0,0,0,1,503.532,4166.08,8324.03,0,CPS
36,14,0,0,1,0,25862.3,22210.7,6373.44,0,CPS
50,17,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
19,12,0,0,0,0,3450.27,168.29,20700,0,CPS
51,12,0,0,0,0,19496.7,17043.9,17243.6,0,CPS
38,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
52,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
45,18,0,0,1,0,0,0,0,0,CPS
24,12,0,0,0,0,9719.92,7734.19,20883.2,0,CPS
47,14,0,0,1,0,0,0,0,0,CPS
16,10,0,0,0,1,423.202,0,7679.75,0,CPS
26,12,0,0,1,0,21085.6,21141.9,729.997,0,CPS
48,14,0,0,1,0,0,0,7236.43,0,CPS
51,12,0,0,1,0,24287.1,19732.9,25564.7,0,CPS
19,12,0,0,0,0,6069.81,12270.9,16940.7,0,CPS
35,12,0,0,0,0,21845.8,2558.37,19677.4,0,CPS
47,12,0,0,1,0,9860.99,13128.4,6598.05,0,CPS
17,11,0,0,0,1,0,6765.63,14031,0,CPS
23,16,0,0,1,0,7427.58,16870.2,20049.8,0,CPS
26,14,0,0,0,0,6301,11429.4,24771.1,0,CPS
23,13,0,0,0,0,19181.2,19416.1,0,0,CPS
30,17,0,0,1,0,916.937,723.29,1312.22,0,CPS
49,4,1,0,1,1,25862.3,25243.6,25564.7,0,CPS
52,12,0,0,1,0,25862.3,25243.6,24081,0,CPS
48,13,0,0,1,0,0,0,0,0,CPS
29,18,0,0,1,0,0,8353.64,24432.7,0,CPS
36,14,0,0,1,0,19159.7,15779.9,17233.2,0,CPS
28,12,0,0,1,0,25862.3,25243.6,12930.1,0,CPS
55,12,0,0,1,0,11814.4,0,0,0,CPS
18,12,0,0,0,0,0,0,2436.77,0,CPS
33,14,0,0,1,0,5299.82,25243.6,25564.7,0,CPS
21,12,0,0,0,0,7641.14,12804.4,25564.7,0,CPS
43,8,0,0,1,1,25572.3,25243.6,21611.8,0,CPS
33,12,0,0,1,0,24951.3,11169.8,20063.1,0,CPS
33,14,0,0,1,0,0,0,23240.2,0,CPS
35,12,0,0,1,0,23401.5,19992.5,24579,0,CPS
33,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
43,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
18,11,0,0,0,1,4073.32,5061.24,6831.53,0,CPS
16,9,0,0,0,1,0,2331,4945.95,0,CPS
24,15,0,0,1,0,8344.52,11073.2,16229.9,0,CPS
22,12,0,0,0,0,16465.7,6801.44,16563.8,0,CPS
51,16,0,0,1,0,25862.3,24860.4,24574.6,0,CPS
44,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
20,12,0,0,0,0,8130.96,13166,25564.7,0,CPS
21,13,0,0,0,0,4018.46,1962.19,8046.22,0,CPS
40,11,0,0,1,1,22433.6,22438.1,25564.7,0,CPS
17,11,0,0,0,1,5548.64,5190.15,11919.3,0,CPS
24,12,0,0,0,0,13340.7,16098.6,4997.67,0,CPS
43,8,0,0,1,1,13242.7,10007.9,2791.43,0,CPS
18,12,0,0,0,0,4604.28,6622.4,25564.7,0,CPS
51,12,0,0,0,0,25862.3,25243.6,0,0,CPS
24,11,1,0,1,1,13125.1,17788.7,21954.6,0,CPS
22,8,1,0,1,1,16961.4,0,959.044,0,CPS
44,12,0,0,1,0,24028.4,24672.4,24986.9,0,CPS
39,8,0,0,1,1,13225,16148.7,16927.4,0,CPS
53,12,0,0,1,0,13105.5,13918,14308.8,0,CPS
26,9,0,0,1,1,4578.81,9273.87,13392.6,0,CPS
43,12,0,0,1,0,16330.5,16963.3,22016.7,0,CPS
17,11,0,0,0,1,1312.71,3453.53,0,0,CPS
33,12,0,0,0,0,0,0,0,0,CPS
24,14,0,0,1,0,22088.8,18191.5,23578.6,0,CPS
16,10,0,0,0,1,0,0,7596.99,0,CPS
31,18,0,0,1,0,0,0,0,0,CPS
45,18,0,0,1,0,4829.59,25243.6,16074.7,0,CPS
41,12,0,0,1,0,10327.3,21136.6,23052.5,0,CPS
51,12,0,0,1,0,21293.3,19215.5,24382.5,0,CPS
27,18,0,0,0,0,509.409,791.323,2908.17,0,CPS
33,12,0,0,1,0,121.475,0,0,0,CPS
22,14,0,0,1,0,14678.8,16923.9,18329.7,0,CPS
28,12,0,0,1,0,18569.9,17167.4,24351.5,0,CPS
36,17,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
38,12,0,0,1,0,10370.4,22823,0,0,CPS
25,12,0,0,0,0,0,0,0,0,CPS
55,18,0,0,1,0,25862.3,23632.3,25564.7,0,CPS
26,18,0,0,0,0,2194.38,5541.05,0,0,CPS
20,12,0,0,0,0,0,26.8548,17858.3,0,CPS
48,16,0,0,1,0,25862.3,24488,25564.7,0,CPS
23,14,0,0,0,0,4141.89,1362.44,17964.7,0,CPS
22,12,0,0,1,0,16622.4,18044.7,25564.7,0,CPS
29,14,0,0,1,0,10372.4,20057,22556,0,CPS
28,12,0,0,1,0,18564.1,21636.1,25275,0,CPS
52,7,0,0,1,1,12797.9,12149.1,14604.4,0,CPS
44,8,1,0,1,1,25862.3,25243.6,0,0,CPS
38,6,0,0,1,1,24837.6,25105.7,25564.7,0,CPS
34,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
35,10,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
32,11,0,0,1,1,14302.7,16433.4,15733.3,0,CPS
25,16,0,0,0,0,13430.8,15155.1,20735.5,0,CPS
41,13,0,0,1,0,13428.8,1566.53,25564.7,0,CPS
19,10,0,0,0,1,7976.17,22781.8,25564.7,0,CPS
20,12,0,0,0,0,2409.9,6948.24,9974.65,0,CPS
40,14,0,0,1,0,25862.3,24926.7,25564.7,0,CPS
52,12,0,0,1,0,25862.3,13368.3,25564.7,0,CPS
49,4,0,0,0,1,17055.4,17523.7,17060.3,0,CPS
31,12,0,0,0,0,6156.02,0,4094.78,0,CPS
35,12,0,0,0,0,2880.12,4839.24,11533.7,0,CPS
40,12,0,0,1,0,24016.7,18404.5,17586.4,0,CPS
49,12,0,0,1,0,24230.2,16932.9,20029.1,0,CPS
31,9,0,0,1,1,19823.9,21929.7,21670.9,0,CPS
37,16,0,0,1,0,24712.2,24941,25564.7,0,CPS
51,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
22,10,0,0,0,1,2715.54,1516.4,1250.16,0,CPS
21,10,0,0,0,1,5131.32,2173.45,2921.47,0,CPS
40,10,0,0,1,1,21593.1,23705.7,25564.7,0,CPS
34,10,0,0,1,1,14625.9,18345.4,19077.4,0,CPS
40,12,0,0,1,0,21179.7,17450.3,20803.4,0,CPS
47,12,0,0,1,0,25862.3,25243.6,24187.4,0,CPS
30,12,0,0,1,0,16107.1,17604.2,19133.6,0,CPS
39,12,0,0,1,0,16714.5,7793.27,25564.7,0,CPS
32,9,0,0,1,1,25862.3,25012.6,25561.7,0,CPS
18,12,0,0,0,0,1639.91,381.339,1155.58,0,CPS
36,11,0,0,1,1,23150.7,24267.8,0,0,CPS
16,8,0,0,0,1,0,295.403,1539.79,0,CPS
27,16,0,0,1,0,23262.4,21883.1,25564.7,0,CPS
50,8,0,0,1,1,20834.8,11952.2,16305.2,0,CPS
19,12,0,0,0,0,2170.87,3467.85,17756.4,0,CPS
30,16,0,0,1,0,20660.5,16617.8,17098.8,0,CPS
22,12,0,0,1,0,12637.3,12568.1,14998.9,0,CPS
35,12,0,0,1,0,13093.8,11293.3,14041.4,0,CPS
27,16,0,0,1,0,24618.2,24069.1,25564.7,0,CPS
51,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
39,12,0,0,1,0,25862.3,25243.6,0,0,CPS
30,13,0,0,1,0,22386.6,21075.7,25564.7,0,CPS
24,12,0,0,1,0,10333.2,10484.1,18229.2,0,CPS
40,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
28,15,0,0,1,0,6606.65,17355.4,19785.3,0,CPS
39,12,0,0,1,0,10691.7,2348.9,13267,0,CPS
50,11,0,0,1,1,21630.3,22429.2,24556.9,0,CPS
20,12,0,0,0,0,10352.8,9780.53,24206.6,0,CPS
16,9,0,0,0,1,0,0,9073.24,0,CPS
24,12,0,0,1,0,35.2668,0,25564.7,0,CPS
42,14,0,0,1,0,25862.3,25243.6,0,0,CPS
55,12,0,0,1,0,0,2866.31,2365.84,0,CPS
22,13,0,0,1,0,25862.3,25243.6,2809.16,0,CPS
36,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,14,0,0,1,0,25862.3,23268.8,24740.1,0,CPS
35,12,0,0,1,0,21113.1,22373.7,11328.2,0,CPS
23,11,0,0,1,1,16150.2,17380.4,9939.19,0,CPS
52,8,0,0,1,1,25862.3,25243.6,16002.3,0,CPS
19,13,0,0,0,0,0,0,3468.22,0,CPS
28,12,0,0,1,0,20595.8,21202.8,20442.9,0,CPS
29,11,0,0,1,1,0,811.016,0,0,CPS
53,9,0,0,1,1,0,7340.32,0,0,CPS
50,11,0,0,1,1,25862.3,24359.1,25564.7,0,CPS
20,12,0,0,1,0,9506.36,15078.1,17480,0,CPS
26,16,0,0,1,0,17415.9,17987.4,25564.7,0,CPS
31,12,0,0,1,0,24796.5,21865.2,25564.7,0,CPS
45,8,0,0,0,1,23293.7,14510.6,24992.8,0,CPS
38,10,0,0,1,1,20562.5,21582.3,25564.7,0,CPS
18,11,0,0,0,1,3166.18,2638.94,0,0,CPS
25,17,0,0,1,0,15464.5,19392.8,2410.17,0,CPS
23,12,0,0,1,0,10830.8,14507,0,0,CPS
54,0,0,1,1,1,20840.7,25243.6,25564.7,0,CPS
46,8,1,0,1,1,25862.3,25243.6,25416.9,0,CPS
22,12,1,0,0,0,21867.4,15096,25564.7,0,CPS
40,9,0,0,1,1,25862.3,24224.8,25564.7,0,CPS
42,9,0,0,1,1,22966.5,18334.7,25564.7,0,CPS
55,10,0,0,0,1,17359.1,17529.1,18755.3,0,CPS
39,11,0,0,1,1,24935.6,25243.6,18062.2,0,CPS
39,7,0,0,1,1,21698.9,17384,0,0,CPS
24,12,0,0,0,0,10433.1,9943.45,11307.6,0,CPS
53,8,0,0,0,1,0,0,0,0,CPS
29,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
29,17,0,0,1,0,17368.9,17545.2,21870.3,0,CPS
24,14,0,0,1,0,24383.1,21899.2,22170.3,0,CPS
20,10,0,0,0,1,19616.2,18832.4,21221.6,0,CPS
22,14,0,0,0,0,4494.56,7929.34,18220.4,0,CPS
43,10,0,0,1,1,16822.3,20083.8,840.826,0,CPS
48,12,0,0,1,0,10873.9,15316.2,0,0,CPS
