user_id,total_sessions_before_idle,sessions_in_last_30d_before_idle,days_idle,last_paid_plan,favorite_category,account_age_years,device_type,acquisition_channel,comeback_trigger_campaign,made_repeat_purchase_in_7d,used_new_feature_in_7d,churn_within_30d
6341,30,3,102,Free,Fashion,3.15,Desktop,Organic,0,1,0,0
6342,29,5,127,Paid,Sports,2.84,Desktop,Referral,0,0,0,0
6343,29,4,81,Paid,Groceries,3.46,Mobile,Organic,0,0,0,1
6344,35,5,60,Free,Fashion,1.74,Desktop,Paid,0,1,0,0
6345,36,2,275,Free,Electronics,2.14,Mobile,Referral,0,0,0,0
6346,22,3,152,Free,Books,1.06,Mobile,Organic,1,0,0,1
6347,119,13,141,Free,Fashion,2.96,Mobile,Paid,0,0,0,0
6348,11,1,62,Free,Books,3.86,Desktop,Referral,0,1,0,0
6349,17,2,118,Free,Books,5.62,Desktop,Organic,0,0,1,0
6350,534,45,230,Free,Fashion,4.56,Mobile,Organic,1,0,1,0
6351,12,1,365,Free,Fashion,4.48,Desktop,Organic,0,1,1,0
6352,9,1,99,Free,Groceries,2.19,Desktop,Organic,0,0,0,0
6353,70,10,156,Paid,Electronics,5.39,Mobile,Organic,0,1,0,0
6354,5,1,201,Free,Fashion,5.71,Mobile,Organic,1,0,0,0
6355,27,3,186,Paid,Groceries,5.63,Desktop,Referral,0,0,0,0
6356,284,30,144,Free,Groceries,0.71,Mobile,Paid,0,0,1,0
6357,8,1,365,Paid,Electronics,3.82,Mobile,Organic,0,1,0,0
6358,5,1,201,Free,Sports,4.04,Mobile,Referral,0,0,0,1
6359,8,1,81,Paid,Groceries,2.12,Desktop,Paid,0,1,0,1
6360,82,7,309,Free,Electronics,5.96,Desktop,Organic,1,0,1,0
6361,102,8,231,Free,Electronics,2.1,Mobile,Paid,0,0,1,0
6362,20,1,223,Paid,Groceries,1.69,Desktop,Paid,0,0,1,0
6363,66,7,161,Free,Fashion,3.16,Mobile,Paid,1,0,0,0
6364,133,11,96,Paid,Books,2.28,Mobile,Organic,1,0,0,0
6365,198,38,60,Free,Groceries,5.58,Desktop,Organic,1,0,1,0
6366,26,3,70,Free,Books,2.92,Mobile,Organic,0,0,0,0
6367,4,1,225,Free,Books,2.76,Mobile,Organic,0,0,0,0
6368,15,1,132,Paid,Books,3.94,Mobile,Organic,1,0,0,0
6369,22,2,262,Free,Fashion,0.95,Mobile,Organic,0,1,1,1
6370,26,2,149,Paid,Electronics,4.66,Mobile,Organic,0,0,0,0
6371,28,4,108,Free,Books,4.73,Mobile,Referral,1,0,0,0
6372,102,9,201,Paid,Groceries,3.11,Desktop,Paid,0,1,0,0
6373,119,10,319,Free,Groceries,5.76,Mobile,Organic,0,0,1,0
6374,28,4,120,Free,Electronics,3.69,Mobile,Referral,0,0,0,0
6375,100,18,169,Free,Sports,4.32,Desktop,Referral,0,0,1,0
6376,48,7,180,Free,Fashion,5.58,Desktop,Organic,0,1,0,0
6377,36,2,181,Free,Fashion,4.16,Mobile,Paid,1,0,0,1
6378,82,15,83,Free,Electronics,2.88,Mobile,Referral,0,0,1,0
6379,36,5,115,Free,Fashion,0.64,Desktop,Organic,0,0,0,0
6380,260,22,331,Free,Books,4.51,Mobile,Organic,0,1,1,0
6381,8,1,96,Free,Fashion,5.81,Mobile,Organic,0,1,1,0
6382,20,3,84,Free,Fashion,3.09,Mobile,Organic,0,0,0,0
6383,30,2,205,Free,Electronics,2.37,Mobile,Referral,0,0,0,0
6384,52,6,159,Paid,Groceries,3.36,Mobile,Paid,0,0,0,0
6385,118,7,152,Paid,Sports,4.51,Mobile,Organic,1,0,0,0
6386,33,4,60,Free,Groceries,0.5,Mobile,Paid,1,0,0,0
6387,8,1,60,Paid,Fashion,5.38,Mobile,Organic,0,1,1,0
6388,77,10,150,Paid,Books,5.37,Desktop,Organic,0,0,0,0
6389,71,12,154,Free,Fashion,3.48,Desktop,Organic,0,0,0,0
6390,5,1,84,Free,Electronics,1.17,Mobile,Organic,1,0,0,0
6391,33,6,168,Paid,Groceries,4.19,Mobile,Organic,0,0,0,0
6392,7,1,186,Paid,Books,1.26,Desktop,Paid,0,0,0,0
6393,18,2,142,Paid,Fashion,3.29,Mobile,Organic,0,0,0,0
6394,14,1,311,Paid,Electronics,1.01,Desktop,Referral,0,0,0,1
6395,75,7,60,Free,Fashion,3.74,Mobile,Organic,0,0,0,0
6396,38,3,71,Free,Electronics,2.25,Mobile,Paid,0,0,0,1
6397,10,1,80,Free,Books,5.07,Mobile,Referral,0,0,0,0
6398,80,7,60,Free,Electronics,4.9,Desktop,Organic,1,0,1,0
6399,8,1,224,Free,Sports,5.99,Mobile,Paid,1,0,1,0
6400,47,4,92,Free,Books,1.92,Desktop,Paid,1,0,0,0
6401,15,1,60,Free,Groceries,0.84,Mobile,Organic,0,1,1,0
6402,23,2,69,Free,Groceries,2.94,Mobile,Organic,0,0,0,0
6403,55,8,60,Free,Groceries,0.96,Mobile,Paid,0,0,0,0
6404,56,6,60,Free,Books,1.48,Mobile,Organic,0,0,1,0
6405,127,19,157,Free,Fashion,3.79,Mobile,Organic,0,0,1,0
6406,31,5,253,Free,Books,3.76,Mobile,Paid,0,0,1,0
6407,45,5,60,Paid,Electronics,0.74,Mobile,Referral,1,0,0,0
6408,22,2,192,Paid,Fashion,2.94,Mobile,Organic,0,1,0,0
6409,40,6,248,Free,Electronics,3.42,Desktop,Paid,0,0,1,1
6410,52,6,60,Free,Groceries,1.97,Desktop,Referral,0,0,1,0
6411,31,2,217,Paid,Sports,5.3,Mobile,Organic,1,0,0,0
6412,6,1,150,Free,Electronics,1.39,Mobile,Paid,0,0,0,0
6413,47,2,152,Paid,Books,1.9,Mobile,Organic,0,1,0,0
6414,48,7,178,Free,Sports,1.36,Mobile,Referral,1,0,0,0
6415,17,1,209,Paid,Electronics,1.14,Mobile,Organic,0,1,0,0
6416,10,1,265,Paid,Fashion,5.33,Mobile,Organic,0,0,0,0
6417,145,21,233,Paid,Electronics,2.03,Desktop,Paid,0,0,1,0
6418,55,8,326,Free,Sports,4.47,Desktop,Paid,1,0,0,0
6419,27,4,80,Paid,Fashion,2.85,Mobile,Organic,0,1,0,0
6420,11,1,60,Paid,Electronics,4.0,Desktop,Paid,1,0,0,0
6421,15,1,238,Paid,Books,5.6,Mobile,Referral,0,1,0,1
6422,122,23,60,Free,Groceries,5.15,Mobile,Referral,0,0,1,0
6423,39,7,146,Paid,Sports,0.88,Desktop,Paid,1,1,1,0
6424,20,1,199,Free,Electronics,5.15,Mobile,Referral,0,0,1,0
6425,56,9,365,Free,Sports,2.99,Desktop,Referral,1,0,1,0
6426,15,1,132,Free,Fashion,2.43,Mobile,Paid,0,0,0,1
6427,149,8,60,Free,Fashion,4.2,Mobile,Referral,0,0,1,0
6428,129,19,103,Paid,Sports,5.73,Mobile,Referral,0,0,1,0
6429,21,1,159,Paid,Books,1.02,Desktop,Paid,0,1,0,1
6430,18,3,124,Free,Fashion,4.72,Mobile,Paid,1,0,1,0
6431,3,1,141,Paid,Books,1.62,Mobile,Organic,0,1,0,0
6432,8,1,117,Paid,Groceries,2.59,Desktop,Organic,1,0,0,0
6433,9,1,63,Free,Groceries,5.31,Desktop,Paid,0,0,0,0
6434,38,6,60,Free,Sports,3.5,Desktop,Paid,0,0,0,0
6435,24,1,150,Free,Books,0.87,Mobile,Paid,1,0,0,1
6436,9,1,125,Free,Sports,3.29,Mobile,Referral,0,0,0,0
6437,25,3,327,Free,Books,4.84,Mobile,Organic,0,0,0,0
6438,55,3,180,Free,Books,3.41,Mobile,Organic,1,0,0,1
6439,57,11,163,Free,Groceries,1.42,Desktop,Paid,0,0,1,0
6440,5,1,179,Paid,Electronics,2.95,Desktop,Organic,1,0,0,0
6441,30,4,252,Paid,Fashion,5.58,Desktop,Paid,0,0,0,0
6442,9,1,61,Free,Electronics,4.12,Mobile,Paid,1,0,0,0
6443,82,4,145,Free,Books,4.51,Mobile,Paid,1,0,1,0
6444,73,13,132,Free,Fashion,4.82,Desktop,Organic,0,0,1,0
6445,14,1,119,Free,Fashion,1.0,Desktop,Organic,1,1,1,0
6446,16,1,61,Free,Electronics,3.7,Desktop,Organic,0,0,0,0
6447,21,1,136,Free,Fashion,2.57,Mobile,Paid,0,0,1,0
6448,4,1,179,Free,Groceries,1.27,Desktop,Organic,1,0,0,0
6449,47,6,108,Free,Electronics,1.61,Mobile,Paid,1,0,0,1
6450,26,2,106,Free,Fashion,4.8,Mobile,Organic,0,1,1,0
6451,88,10,272,Paid,Groceries,1.39,Mobile,Referral,0,0,0,0
6452,12,2,365,Free,Groceries,2.22,Desktop,Referral,0,0,0,1
6453,18,3,83,Free,Fashion,2.07,Mobile,Organic,1,0,0,0
6454,8,1,322,Free,Fashion,0.77,Mobile,Paid,0,0,0,0
6455,13,1,86,Paid,Sports,3.04,Mobile,Organic,0,0,0,0
6456,11,1,185,Paid,Electronics,4.71,Mobile,Paid,1,0,1,0
6457,90,11,60,Free,Sports,0.62,Mobile,Organic,0,0,0,0
6458,17,3,108,Paid,Electronics,1.12,Mobile,Paid,0,0,0,0
6459,38,5,269,Free,Fashion,4.46,Mobile,Organic,0,0,1,0
6460,23,2,311,Paid,Fashion,3.76,Mobile,Referral,0,0,0,0
6461,10,1,83,Free,Fashion,4.43,Mobile,Organic,1,0,0,1
6462,28,3,217,Free,Sports,1.77,Mobile,Referral,1,0,1,0
6463,61,5,358,Paid,Sports,4.92,Mobile,Organic,1,0,0,0
6464,10,1,213,Free,Sports,3.14,Mobile,Organic,1,0,0,0
6465,75,12,77,Paid,Sports,3.86,Mobile,Paid,0,0,0,0
6466,15,2,65,Free,Groceries,1.01,Mobile,Referral,1,0,0,0
6467,21,3,123,Paid,Groceries,1.63,Desktop,Paid,1,0,0,0
6468,57,9,87,Free,Groceries,4.75,Mobile,Organic,0,0,0,0
6469,18,1,333,Free,Fashion,1.73,Desktop,Referral,0,0,1,1
6470,35,5,233,Paid,Electronics,1.01,Mobile,Paid,0,0,0,0
6471,25,2,237,Paid,Books,3.78,Mobile,Organic,0,0,0,1
6472,38,2,60,Paid,Sports,3.51,Mobile,Paid,0,0,0,0
6473,4,1,104,Paid,Groceries,3.84,Mobile,Paid,1,0,0,0
6474,6,1,93,Paid,Groceries,3.9,Mobile,Paid,1,1,0,0
6475,62,4,126,Free,Books,3.25,Desktop,Paid,1,0,1,0
6476,94,4,219,Free,Groceries,3.22,Desktop,Referral,0,0,0,0
6477,14,1,60,Free,Sports,5.58,Desktop,Referral,1,0,0,0
6478,26,1,153,Free,Fashion,3.44,Desktop,Paid,0,0,1,0
6479,45,6,222,Paid,Sports,3.9,Mobile,Organic,1,0,0,0
6480,67,11,113,Free,Books,1.97,Mobile,Paid,1,0,0,0
6481,5,1,136,Paid,Books,5.29,Desktop,Referral,0,0,0,1
6482,14,2,285,Free,Sports,0.63,Desktop,Organic,0,0,0,0
6483,24,4,140,Paid,Electronics,3.56,Mobile,Paid,0,0,0,0
6484,67,7,111,Free,Electronics,2.61,Mobile,Paid,1,0,0,0
6485,403,74,184,Free,Books,3.82,Mobile,Paid,0,0,1,0
6486,27,3,151,Paid,Fashion,2.48,Mobile,Referral,1,1,0,0
6487,9,1,227,Free,Books,4.45,Desktop,Organic,0,0,1,0
6488,50,7,74,Free,Electronics,0.61,Mobile,Paid,1,1,1,0
6489,125,21,298,Free,Sports,2.73,Desktop,Organic,0,0,1,0
6490,37,3,129,Free,Fashion,5.07,Desktop,Referral,0,0,0,0
6491,14,1,92,Free,Books,1.88,Mobile,Organic,0,0,0,0
6492,87,13,84,Paid,Sports,0.79,Mobile,Referral,1,0,0,0
6493,65,8,76,Free,Sports,3.23,Mobile,Organic,0,0,1,0
6494,12,2,60,Free,Groceries,5.87,Desktop,Organic,0,1,0,1
6495,49,5,158,Free,Books,0.85,Mobile,Organic,0,0,1,0
6496,90,13,109,Paid,Electronics,0.89,Mobile,Paid,1,0,1,0
6497,108,9,60,Paid,Electronics,3.77,Mobile,Organic,0,1,0,0
6498,31,5,60,Free,Fashion,1.88,Desktop,Organic,0,0,0,0
6499,24,2,77,Free,Groceries,2.76,Mobile,Paid,1,0,0,0
6500,113,14,229,Free,Electronics,5.07,Mobile,Referral,1,0,1,0
6501,10,1,147,Paid,Groceries,1.59,Mobile,Referral,1,0,0,0
6502,52,4,60,Paid,Electronics,4.46,Mobile,Organic,0,0,0,0
6503,9,1,60,Paid,Books,3.27,Mobile,Paid,0,1,0,0
6504,97,12,137,Free,Books,5.48,Desktop,Paid,1,1,1,0
6505,26,2,85,Free,Groceries,5.85,Mobile,Paid,0,0,0,0
6506,118,8,140,Free,Fashion,3.17,Mobile,Organic,0,1,0,0
6507,55,9,60,Free,Electronics,3.72,Desktop,Paid,1,0,0,0
6508,10,1,365,Free,Fashion,4.6,Mobile,Paid,1,1,0,0
6509,138,15,264,Free,Fashion,2.25,Mobile,Organic,0,0,1,0
6510,157,20,78,Paid,Books,1.75,Desktop,Organic,0,0,0,1
6511,81,14,202,Free,Fashion,5.81,Mobile,Organic,0,0,0,0
6512,16,1,356,Paid,Fashion,2.88,Mobile,Referral,0,0,0,0
6513,25,3,90,Free,Sports,0.51,Mobile,Referral,0,0,0,0
6514,39,4,193,Paid,Books,5.11,Mobile,Organic,1,0,0,0
6515,17,3,87,Paid,Fashion,3.8,Mobile,Paid,0,1,0,0
6516,180,26,234,Paid,Fashion,1.43,Mobile,Organic,0,1,1,0
6517,39,2,104,Paid,Fashion,0.67,Mobile,Paid,0,1,0,0
6518,3,1,106,Paid,Books,2.1,Mobile,Organic,1,0,0,0
6519,47,2,103,Free,Groceries,5.6,Mobile,Organic,0,0,0,0
6520,24,3,145,Free,Books,5.63,Mobile,Referral,1,0,0,0
6521,31,3,80,Paid,Fashion,2.21,Mobile,Paid,0,1,0,0
6522,23,1,269,Paid,Books,5.1,Mobile,Organic,0,0,0,1
6523,75,3,76,Paid,Electronics,2.93,Mobile,Organic,1,1,0,0
6524,102,19,95,Free,Books,4.1,Mobile,Referral,0,0,1,0
6525,44,7,147,Free,Groceries,2.34,Mobile,Organic,0,0,0,0
6526,24,2,216,Paid,Electronics,3.34,Desktop,Paid,1,0,0,0
6527,32,4,189,Paid,Fashion,2.12,Mobile,Organic,0,1,0,0
6528,34,4,365,Free,Sports,0.84,Desktop,Organic,0,0,0,0
6529,15,1,124,Free,Fashion,1.27,Mobile,Paid,1,0,0,1
6530,60,5,184,Free,Electronics,2.1,Mobile,Referral,0,0,0,0
6531,53,5,87,Free,Groceries,5.87,Mobile,Organic,0,0,0,0
6532,155,11,259,Free,Groceries,5.81,Mobile,Organic,0,0,1,0
6533,117,6,108,Free,Groceries,5.05,Mobile,Referral,0,0,1,0
6534,17,1,148,Paid,Fashion,1.78,Mobile,Paid,0,0,0,0
6535,76,3,99,Free,Electronics,2.93,Desktop,Paid,0,0,1,0
6536,13,1,144,Free,Fashion,2.92,Desktop,Organic,0,0,0,0
6537,67,9,254,Paid,Books,2.63,Mobile,Organic,1,1,0,0
6538,20,1,165,Paid,Electronics,0.75,Mobile,Organic,1,0,0,0
6539,12,1,188,Paid,Groceries,3.44,Mobile,Paid,0,1,0,0
6540,44,4,211,Free,Fashion,0.9,Mobile,Organic,0,0,0,1
6541,3,1,365,Paid,Fashion,4.91,Mobile,Paid,1,1,0,0
6542,6,1,338,Free,Electronics,4.3,Mobile,Paid,0,0,1,0
6543,28,3,172,Paid,Sports,2.44,Desktop,Referral,0,0,0,0
6544,36,2,110,Paid,Sports,4.06,Mobile,Referral,0,1,0,0
6545,23,3,126,Free,Sports,1.78,Desktop,Referral,0,0,0,1
6546,7,1,230,Free,Electronics,1.96,Desktop,Paid,0,0,0,0
6547,15,2,204,Free,Fashion,2.23,Mobile,Organic,0,1,0,1
6548,49,2,365,Paid,Electronics,4.88,Mobile,Organic,0,0,1,0
6549,60,6,179,Free,Groceries,1.66,Desktop,Paid,1,0,1,0
6550,33,5,137,Paid,Fashion,3.6,Mobile,Paid,1,1,0,0
6551,106,17,234,Free,Electronics,1.6,Mobile,Organic,0,0,1,0
6552,50,3,123,Free,Fashion,2.07,Desktop,Referral,0,0,1,0
6553,16,1,60,Paid,Books,1.8,Mobile,Organic,0,1,0,0
6554,26,3,98,Paid,Fashion,4.05,Mobile,Paid,0,1,0,0
6555,9,1,87,Paid,Fashion,3.4,Mobile,Paid,1,1,0,0
6556,30,4,87,Free,Electronics,4.47,Desktop,Paid,1,1,0,0
6557,101,14,60,Free,Electronics,1.71,Desktop,Paid,0,0,1,0
6558,66,11,99,Free,Books,0.55,Mobile,Organic,1,0,0,0
6559,135,15,105,Free,Groceries,4.24,Mobile,Referral,0,0,0,0
6560,25,3,60,Free,Fashion,1.13,Desktop,Referral,0,0,1,1
6561,128,14,67,Paid,Groceries,1.85,Mobile,Paid,0,1,1,0
6562,28,4,72,Free,Fashion,2.18,Desktop,Organic,0,0,1,0
6563,145,11,60,Free,Electronics,4.61,Mobile,Organic,1,0,1,0
6564,33,2,199,Free,Books,3.94,Desktop,Organic,0,0,0,0
6565,68,11,60,Free,Sports,1.51,Mobile,Paid,0,0,1,0
6566,145,22,131,Paid,Books,3.79,Mobile,Organic,1,0,0,0
6567,28,4,135,Free,Fashion,4.39,Mobile,Organic,0,1,0,0
6568,42,2,86,Free,Books,2.64,Mobile,Paid,0,0,0,0
6569,121,14,212,Free,Electronics,1.85,Desktop,Referral,0,0,1,0
6570,29,3,60,Paid,Books,4.23,Mobile,Organic,0,1,0,0
6571,9,1,95,Paid,Fashion,3.86,Mobile,Paid,0,1,0,0
6572,283,32,60,Paid,Books,0.93,Mobile,Paid,0,0,1,0
6573,21,2,128,Free,Fashion,4.17,Mobile,Referral,0,0,0,0
6574,39,3,241,Free,Groceries,3.19,Mobile,Paid,0,0,1,0
6575,106,18,200,Paid,Books,4.64,Mobile,Paid,0,0,1,0
6576,19,3,60,Paid,Fashion,1.55,Desktop,Paid,0,1,0,0
6577,13,1,267,Paid,Sports,1.92,Mobile,Referral,0,0,0,0
6578,43,4,109,Paid,Books,3.49,Desktop,Referral,0,0,0,0
6579,6,1,120,Free,Electronics,3.15,Mobile,Organic,1,0,0,0
6580,25,2,148,Paid,Fashion,2.63,Mobile,Paid,1,1,0,0
6581,43,5,365,Paid,Books,4.6,Desktop,Paid,1,1,0,0
6582,26,1,169,Paid,Electronics,3.61,Mobile,Paid,0,0,0,0
6583,8,1,65,Free,Sports,4.41,Mobile,Organic,0,0,0,0
6584,164,22,185,Free,Fashion,1.34,Mobile,Organic,0,1,1,0
6585,37,5,91,Free,Fashion,4.51,Mobile,Paid,1,0,0,0
6586,139,11,148,Free,Sports,3.04,Mobile,Organic,0,0,1,0
6587,26,4,98,Free,Sports,0.69,Desktop,Organic,0,0,0,0
6588,14,1,128,Paid,Fashion,1.79,Desktop,Referral,0,1,0,0
6589,44,5,207,Free,Groceries,0.64,Desktop,Organic,0,0,0,1
6590,27,4,131,Free,Fashion,3.01,Mobile,Paid,0,0,1,0
6591,11,1,105,Free,Groceries,2.29,Mobile,Referral,0,0,0,0
6592,144,25,239,Free,Sports,5.93,Desktop,Paid,0,0,1,0
6593,18,1,187,Paid,Fashion,5.28,Mobile,Organic,1,1,0,0
6594,6,1,234,Free,Fashion,5.04,Mobile,Organic,0,0,0,0
6595,125,15,297,Free,Fashion,3.26,Mobile,Paid,0,1,0,0
6596,20,1,224,Paid,Fashion,4.94,Mobile,Referral,1,1,0,0
6597,19,1,219,Paid,Fashion,1.97,Desktop,Referral,0,0,0,0
6598,6,1,95,Free,Groceries,3.58,Mobile,Paid,0,0,0,1
6599,189,29,137,Paid,Electronics,2.66,Mobile,Organic,0,0,1,0
6600,10,1,60,Paid,Books,1.44,Desktop,Organic,1,0,0,0
6601,36,2,69,Paid,Groceries,0.9,Mobile,Paid,1,0,0,0
6602,83,10,96,Free,Books,3.57,Mobile,Organic,0,0,1,0
6603,51,3,119,Paid,Electronics,1.04,Mobile,Referral,1,1,1,0
6604,32,3,151,Free,Fashion,4.45,Mobile,Organic,0,0,1,0
6605,7,1,60,Free,Books,5.57,Mobile,Organic,0,0,0,0
6606,15,2,116,Free,Fashion,1.39,Desktop,Organic,0,0,0,0
6607,40,2,302,Free,Groceries,3.09,Desktop,Organic,0,0,0,0
6608,16,1,107,Paid,Electronics,4.56,Mobile,Paid,1,0,0,0
6609,41,3,189,Free,Groceries,2.08,Mobile,Organic,0,0,1,1
6610,66,10,197,Free,Books,5.56,Desktop,Paid,1,0,0,0
6611,87,10,332,Free,Books,5.39,Mobile,Paid,1,0,1,0
6612,10,1,118,Free,Electronics,1.07,Mobile,Organic,1,1,1,0
6613,298,26,60,Paid,Electronics,0.65,Mobile,Organic,1,1,1,0
6614,72,9,112,Free,Sports,5.87,Mobile,Referral,0,0,1,0
6615,34,2,180,Paid,Fashion,5.76,Mobile,Organic,0,0,1,0
6616,99,19,76,Paid,Fashion,2.82,Mobile,Paid,0,0,0,1
6617,353,45,196,Paid,Books,0.78,Mobile,Organic,1,1,1,0
6618,8,1,191,Paid,Groceries,3.9,Desktop,Paid,1,1,0,0
6619,27,1,60,Free,Electronics,2.11,Mobile,Paid,0,0,0,0
6620,4,1,73,Paid,Groceries,5.65,Mobile,Organic,1,0,0,0
6621,41,6,61,Paid,Books,4.87,Mobile,Referral,0,0,0,0
6622,48,8,192,Paid,Fashion,4.07,Mobile,Organic,0,1,0,0
6623,32,3,85,Paid,Books,2.06,Mobile,Organic,0,0,0,0
6624,18,1,88,Paid,Groceries,4.36,Mobile,Organic,0,0,0,0
6625,5,1,64,Paid,Sports,2.09,Mobile,Referral,0,0,0,0
6626,49,4,132,Paid,Fashion,0.71,Desktop,Organic,0,1,0,0
6627,142,13,127,Free,Groceries,3.3,Desktop,Paid,1,0,1,0
6628,19,1,196,Free,Electronics,3.19,Mobile,Paid,1,0,0,1
6629,52,2,162,Free,Fashion,4.7,Mobile,Organic,0,0,0,0
6630,7,1,95,Free,Books,5.26,Mobile,Paid,1,0,0,0
6631,53,8,125,Paid,Fashion,2.45,Mobile,Paid,1,1,0,0
6632,23,1,269,Paid,Electronics,2.97,Mobile,Paid,0,0,1,0
6633,16,2,316,Paid,Electronics,3.09,Desktop,Organic,0,0,0,0
6634,16,2,249,Paid,Electronics,2.28,Mobile,Referral,0,1,0,0
6635,23,2,115,Free,Books,4.59,Desktop,Organic,0,0,0,0
6636,49,6,60,Paid,Electronics,3.37,Mobile,Paid,1,0,0,0
6637,9,1,89,Free,Books,5.53,Mobile,Referral,0,0,0,0
6638,23,2,99,Free,Fashion,4.08,Mobile,Organic,1,0,0,0
6639,32,4,83,Free,Books,1.67,Mobile,Organic,1,0,1,0
6640,12,1,102,Paid,Sports,1.41,Mobile,Organic,0,0,0,0
6641,200,25,79,Free,Fashion,2.55,Mobile,Paid,0,0,1,0
6642,15,2,193,Paid,Books,2.41,Mobile,Paid,0,1,0,0
6643,17,3,78,Free,Books,2.74,Mobile,Referral,1,0,0,0
6644,13,2,180,Free,Books,1.51,Mobile,Organic,0,0,0,0
6645,201,37,277,Free,Electronics,5.88,Mobile,Referral,0,0,1,0
6646,58,10,193,Free,Books,1.3,Desktop,Organic,1,0,1,0
6647,13,1,160,Paid,Fashion,4.09,Mobile,Referral,0,1,0,0
6648,101,19,102,Free,Electronics,0.57,Mobile,Organic,0,0,1,0
6649,41,3,116,Paid,Books,2.74,Mobile,Organic,0,0,0,0
6650,43,7,60,Paid,Fashion,2.2,Mobile,Organic,0,0,0,0
6651,24,3,132,Paid,Books,2.6,Desktop,Organic,0,1,0,0
6652,16,2,229,Free,Groceries,3.24,Mobile,Organic,0,0,0,1
6653,47,9,87,Paid,Groceries,3.8,Desktop,Organic,1,1,0,0
6654,20,3,152,Free,Fashion,3.71,Mobile,Organic,0,0,0,0
6655,204,35,91,Free,Sports,3.97,Desktop,Paid,0,0,1,0
6656,10,1,101,Free,Books,5.15,Desktop,Organic,0,0,0,0
6657,154,27,101,Paid,Electronics,5.38,Mobile,Organic,1,0,1,0
6658,30,2,94,Free,Fashion,4.55,Desktop,Referral,0,0,1,0
6659,45,5,60,Free,Books,0.93,Desktop,Organic,0,0,1,0
6660,77,9,68,Free,Sports,5.79,Mobile,Organic,0,0,0,0
6661,18,2,169,Free,Books,5.71,Mobile,Organic,1,0,1,1
6662,79,12,192,Free,Groceries,4.41,Mobile,Paid,0,0,1,0
6663,3,1,365,Paid,Electronics,3.35,Desktop,Organic,0,1,0,0
6664,17,2,172,Free,Electronics,1.88,Mobile,Organic,0,0,0,1
6665,14,2,60,Paid,Electronics,4.66,Mobile,Paid,0,0,0,0
6666,10,1,86,Paid,Groceries,5.33,Mobile,Organic,1,0,0,0
6667,27,3,96,Paid,Electronics,4.16,Mobile,Organic,0,0,1,0
6668,49,2,63,Free,Fashion,3.96,Mobile,Organic,0,0,0,0
6669,67,5,146,Paid,Electronics,1.56,Mobile,Organic,0,1,0,0
6670,43,8,60,Free,Sports,2.47,Mobile,Organic,0,0,1,0
6671,18,3,279,Free,Groceries,4.48,Desktop,Organic,0,0,1,0
6672,48,7,60,Paid,Electronics,0.59,Mobile,Referral,0,0,1,0
6673,38,2,226,Paid,Sports,4.03,Mobile,Organic,0,0,0,0
6674,85,5,148,Paid,Fashion,4.72,Mobile,Organic,0,1,0,0
6675,73,14,66,Paid,Fashion,2.34,Mobile,Organic,1,1,0,0
6676,35,6,204,Free,Fashion,0.92,Desktop,Organic,0,0,1,0
6677,14,1,131,Paid,Fashion,5.01,Mobile,Organic,0,1,0,0
6678,18,2,162,Free,Fashion,1.28,Desktop,Referral,0,0,0,1
6679,20,3,60,Free,Groceries,2.54,Desktop,Organic,1,0,0,0
6680,25,1,60,Paid,Books,4.39,Mobile,Paid,1,1,0,1
6681,44,6,78,Paid,Books,4.99,Desktop,Referral,1,0,0,0
6682,68,12,60,Free,Groceries,5.24,Mobile,Organic,1,0,1,0
6683,32,5,177,Free,Groceries,3.42,Mobile,Paid,0,0,0,1
6684,34,3,74,Free,Fashion,3.12,Mobile,Paid,0,0,1,0
6685,39,7,269,Free,Books,5.17,Mobile,Organic,0,0,1,0
6686,20,1,88,Paid,Books,3.6,Mobile,Organic,0,1,1,0
6687,14,1,69,Paid,Sports,3.68,Mobile,Organic,0,1,0,0
6688,6,1,215,Paid,Fashion,2.89,Mobile,Organic,0,1,1,0
6689,17,1,60,Paid,Fashion,2.55,Mobile,Paid,1,1,0,0
6690,54,8,60,Free,Groceries,3.14,Mobile,Paid,0,0,0,0
6691,17,1,84,Free,Groceries,2.51,Mobile,Paid,1,1,0,0
6692,27,4,291,Free,Electronics,2.39,Mobile,Organic,0,0,0,1
6693,53,9,60,Paid,Books,5.97,Mobile,Referral,0,0,0,0
6694,56,3,60,Paid,Fashion,2.35,Mobile,Organic,1,1,0,0
6695,12,1,63,Paid,Sports,1.91,Mobile,Organic,1,0,0,0
6696,90,14,197,Free,Fashion,2.45,Mobile,Paid,0,1,0,0
6697,103,15,276,Free,Fashion,3.75,Mobile,Referral,0,0,1,0
6698,11,1,62,Paid,Fashion,5.51,Mobile,Organic,0,1,0,1
6699,15,1,244,Free,Electronics,4.83,Mobile,Paid,1,0,1,1
6700,109,15,60,Paid,Fashion,5.13,Mobile,Organic,0,0,0,0
6701,29,3,60,Free,Groceries,5.22,Mobile,Organic,0,0,0,1
6702,4,1,94,Free,Sports,5.56,Mobile,Organic,0,0,0,0
6703,9,1,61,Paid,Electronics,1.79,Mobile,Organic,0,1,0,0
6704,26,3,170,Free,Books,3.02,Mobile,Organic,0,0,1,0
6705,11,1,93,Paid,Fashion,2.62,Desktop,Paid,1,0,0,0
6706,22,4,164,Paid,Electronics,2.6,Mobile,Organic,0,0,0,0
